1.718282566839677097e-05,-1.938556761705825249e-01
5.863884231736277283e-04,-2.032361699618138659e-02
-2.797657117115855911e-03,-7.795952323000805428e-01
2.013959598757923946e-03,6.006701888896401886e-01
-3.802841370877791966e-03,1.459330422430094742e+01
-3.005607102150016294e-03,-4.277998412911140219e-02
1.368021284446355114e-04,-3.233951946849665804e-01
7.154168029406918769e-04,-8.183489574858439086e-01
2.923883760664696980e-03,5.177115515115127131e+00
-3.031397749823981462e-03,-7.994856209444792805e-01
4.414462518946308200e-06,-4.022130461645188060e-01
-4.551243209651129745e-03,1.523327269924197980e+00
-9.783810492262217957e-04,-4.064306556783184865e-01
-9.697940438379926489e-04,1.341667306406725935e+00
2.258925229115626380e-03,-7.317757532120485742e-01
-1.583481682484316755e-03,2.288986895667508570e+00
-2.985057598162268143e-03,1.389673616996715877e+00
3.635384967411660947e-03,-5.880813566888064559e-01
-2.190209594357342675e-03,-6.039835714186269078e-01
-1.844280362475872025e-03,1.592407073990504962e+00
6.993869660125548622e-04,1.286519673026847776e+00
2.164259349341756452e-03,-8.368901360306154613e-01
1.736806612531411904e-03,-6.131259693846610181e-01
-1.342512623310309532e-03,5.340358663804708250e+00
-1.696014085235709144e-03,-4.729353762071593636e-01
-1.776700446226711812e-03,9.613898796294374494e-01
3.309789004492835404e-03,-8.410825164345521188e-01
-2.447798909180151031e-03,4.002084231622196953e+00
2.143572148980356536e-03,-7.136315568068112292e-01
-1.747906767801713510e-03,-7.727107582211900638e-02
-1.159637843044052357e-03,-4.023659352348348817e-01
1.760977221259134220e-03,3.051732924610720588e+01
1.407989619184070017e-03,-9.004903596761730800e-01
-2.604155983691492661e-04,-3.583677128766781794e-01
-7.443159625692140650e-05,4.599293370474156539e+00
3.030865498536519133e-03,4.660005713587568599e-02
-1.161660395939403484e-04,-9.302284451243445496e-01
1.433032087917168870e-04,9.342513964115614300e+00
-2.392873629545624187e-03,-5.470551587131859961e-01
2.262326922829289814e-03,-9.137996462110664631e-01
-1.504412348060040318e-03,6.870634020164904099e-01
1.390143890366214502e-03,6.090325296521145404e+00
6.898801983762977309e-04,2.680279502744779552e-01
8.519518522070082382e-05,-8.165683136294984434e-01
-3.680173312405094106e-04,-3.025987025666121988e-01
7.200158248652989597e-04,-2.954711943191790646e-01
1.405781395806933931e-04,3.857823525321588815e-02
-2.030704652413398842e-03,5.092432842342022425e+00
-1.841170791519697271e-03,1.066440717798023297e+00
7.959364705911121029e-04,1.763437745926665912e-01
-1.227325747756046782e-03,4.786506593138376703e-02
6.149889224685936052e-04,-9.262964572393102003e-01
1.992602400580575656e-03,2.645782406996621816e+01
1.079846419754596290e-03,-3.718829781739763085e-01
-7.904803056545916780e-04,-9.067077917786748875e-01
-2.388608862771277996e-03,1.285010661360312056e+01
1.905497207786802658e-03,-6.144469961677874181e-01
-2.310216813023043773e-03,1.775360999170619181e+00
-1.010853273870916647e-04,-6.937291998276076121e-01
-2.666676361130799136e-11,1.959625099423316419e+00
3.333487560049540011e-12,-7.511540118291601953e-01
1.666649040987779892e-11,1.097634341226855353e-01
-3.333298081920005236e-12,-2.685129295686276563e-01
1.000008372385621446e-11,3.574837220238712199e+00
5.443801333160172855e-05,-3.238649745125800061e-01
-5.443498666583991953e-05,-8.924060650607649192e-01
2.039419983143000385e-03,5.165020166834725757e+00
9.096245933421944320e-04,-5.049746406157420431e-01
-2.720362014339429424e-03,9.928550991563779959e+00
-1.720524465677108822e-04,-7.054006793349661963e-01
-7.779962404722142811e-04,1.245436224943974146e+01
-6.223803488688071754e-03,-5.667166404714337746e-01
-4.041472814047779652e-03,2.068150779943565831e-01
-1.198940398799083468e-05,-7.381789075247021659e-01
-4.655350889830310070e-04,-4.032393953941046938e-01
3.492902206862050045e-03,-6.028541105683832280e-01
-1.903613847747137209e-03,1.323417678196034675e-01
-5.087667419315645284e-03,1.077337083975200649e+01
2.384524421111213020e-03,-9.142646186563665456e-01
-1.507340567051300689e-03,4.389037384601719993e-01
1.844109594529300599e-03,3.121581918147546819e+00
8.834806470271104563e-04,-4.753675737234549503e-01
4.418118452540972102e-03,3.445870085481980150e-01
1.084969989097054341e-03,-4.935086674435186782e-01
2.007014030574468411e-03,-9.639041289123710318e-03
-2.455744497663131347e-03,-2.270794581847905003e-01
8.161739948841127083e-04,-9.844739967824591709e-01
-5.700549780850280770e-04,1.630456801376612574e+01
2.247680835406887928e-03,-4.665424992107597424e-01
1.017873586131493551e-04,1.107193307967329510e+01
3.823199811521845598e-04,2.505882808954789098e-01
-9.137519008039120131e-04,-5.977447129221064026e-01
-6.791354067580564723e-04,7.167517067989590540e-01
3.827650520345630449e-03,3.465887362491989476e-01
1.705481328424014991e-03,6.222479747574174436e-01
3.574423345293629810e-03,-6.269319094775122059e-01
-2.076861366751693409e-03,-2.154071191624254977e-01
2.258977101774255376e-03,-1.775751489809524464e-01
-7.211665925988992865e-04,-9.383702128851622026e-01
-1.573053104999932018e-04,4.306804516799195959e+00
-5.563419516808694367e-04,2.524503522246753562e+00
-1.567234923685630619e-03,2.677404521315169261e-01
1.155021668447830507e-03,-9.785520142533125076e-01
5.984204142988709327e-04,4.797739062290076362e+01
1.701028757969813478e-03,-5.309160359170426169e-01
-1.781073601203720909e-03,-7.012329010966544818e-01
1.634827888183619689e-03,2.355123508918610220e+00
-1.276371669358199396e-03,-7.981339500894370220e-02
1.007426058626490015e-03,-7.270531933036569194e-01
-2.690029505507119702e-03,-7.413374321353002339e-01
3.851015558311216003e-03,7.293858787012337253e+00
1.524323926576372007e-03,1.666390764501730182e+00
1.349646747637302030e-03,2.031662635644947645e+00
1.328305177731138294e-03,2.252329351112297429e-01
1.356324323565763002e-04,-8.876366592870390537e-01
-2.535927709912007104e-03,2.701065629701703497e+00
1.411312777104369639e-03,1.036592771147386849e-01
-1.353446206901755180e-03,-8.701479198091546241e-01
-3.671234483340001485e-03,5.410226058116514025e+00
-1.427841661365402554e-04,1.461517199860127292e+00
-2.221418863484900079e-03,-9.637432419453881849e-01
3.591043440528093964e-03,3.805333770313953590e+00
-6.571621542696231253e-05,-7.091276996329269888e-01
1.553090606131477935e-03,7.647535126219957569e-01
2.788722252633122744e-03,4.796092716301923464e-01
1.075801495797658065e-03,9.502470992103093095e-02
-5.566482656392259757e-04,1.657782719521933235e+00
-6.887822156349954889e-05,-7.913968334999408327e-01
7.012026285856708726e-04,2.280244404801345048e+00
9.027789026123849217e-04,-9.481891544079047440e-01
1.416968907736894552e-03,9.284806769056636711e+00
-1.942327190091529092e-03,-8.292768107907220188e-01
2.534161512253106305e-03,8.264960502539414833e+00
2.896127555048525013e-03,1.319741077637285098e+00
2.460664542458088425e-03,2.226995128611465535e+00
-3.241503798860248965e-03,7.939329960569506406e-02
2.162244383272862464e-03,-6.523119886029482561e-01
-1.401239196828828497e-03,-9.359739103076367694e-01
-4.323818834367345936e-04,3.214281781723204290e+01
-7.208428028863136071e-04,-6.118588161643024881e-01
-1.370632570847409373e-03,-8.945994805021617591e-01
1.772599535196037364e-03,2.857000449323719948e+01
5.389609881673487865e-05,-6.405505387081280588e-01
-1.252561191080948716e-03,-5.668372517194464333e-01
-2.957284176247682809e-03,2.114183930991761495e-01
-2.694383728187612487e-03,3.995535857740419416e+00
-4.047657655238787351e-03,8.553156045749139569e-01
4.796767161663019951e-05,-6.383830985994967122e-01
-3.411088932502290202e-05,-4.593499181741210746e-01
4.063963944432367678e-03,-6.751889836180933191e-01
-9.902612178844887557e-04,-3.488031052045573177e-01
9.571852593324241786e-04,8.841028648024178427e-01
1.158949012914174117e-03,-3.925972583419254369e-01
-2.282304350530471647e-04,3.896198056361529716e+00
1.831635445547783207e-03,-2.447372809991127662e-01
4.631547351280548966e-05,-8.520450602524163308e-01
-1.833678760096103073e-03,4.460781212977874555e-01
-1.934126076986195997e-04,9.426345624189588435e+00
-2.027312039097357160e-03,-9.141516799985268671e-01
-6.727691029907109394e-04,1.142686670763110257e+00
-1.158741461582463031e-03,-4.113993694191512285e-01
-1.140542913411321437e-03,1.922430632172686948e+00
1.495301636021670647e-04,-4.287449455368132489e-01
-8.273437453146646097e-04,7.650217844611513218e-01
7.279969949171634803e-04,-3.642976681030538622e-01
1.608640875461558222e-03,-6.625644957549819969e-01
-7.678002554243902036e-04,-7.985523036272130781e-01
1.163073540823306639e-03,1.282088635264415899e+01
3.992351623857413640e-04,-8.477221247950023075e-01
-7.849864241570492143e-04,9.850074130323831056e+00
-6.689353254497177985e-04,-6.170648191509044977e-01
1.506663741907033087e-03,-4.077320657273925120e-01
-2.523837038325165219e-03,4.685603710545559686e+00
3.038384808686152641e-03,-8.289094492524691216e-01
8.758082057668741894e-04,5.339443207380172751e+00
-1.989288236915514631e-03,1.586402652940862135e+00
2.427500868442734796e-03,-6.563880710815581665e-01
-1.490143645522800991e-03,1.676132424564359180e+00
3.690047073088352871e-04,-6.206044468557860849e-01
-8.386269974463041307e-04,-7.850767964623682760e-01
4.220118135442223542e-04,2.734667488956130210e+00
-2.550728812826703342e-04,7.762735093151794663e-01
1.129818952651036090e-04,-2.256399134912621396e-01
1.628513894708347393e-03,-1.718083425584299995e-01
-1.821212410030585227e-03,7.480949594374899370e-01
-4.282507279127395526e-05,1.258929258849930122e-01
-1.210475000954939551e-04,-5.379725383596316579e-01
7.552285305100605098e-04,1.597621309453600980e-01
-1.340512407014961315e-03,8.573803881714339159e-01
-7.153900832380322909e-05,9.777994274462523672e-01
-3.807272874799401646e-04,1.027335588300863689e+00
-1.673907198692220206e-04,-4.702020654572179326e-01
2.308501531886617073e-05,-3.857779275251441153e-02
6.431999770196321960e-04,-8.234862404417681025e-01
1.509942160880449599e-03,-5.325792989221458384e-01
8.266240638522338088e-04,4.680452824072613982e-01
-1.561787588958950647e-03,-6.849156595959944582e-02
1.340240226967104320e-03,4.268427655568928891e+00
-9.438725422833230691e-04,-4.683620366435566340e-01
-6.690141713510506464e-06,-4.704941517381394656e-01
6.848289924809202118e-04,5.741732759561609001e+00
1.133304450907070054e-03,-8.803594957988030156e-01
-6.667419417759455234e-04,1.381183664146716339e+00
9.125591727334011116e-04,4.124732325784951636e-01
-2.114951437274144240e-05,-5.012055584726570201e-01
-1.607516647487104754e-03,-8.405782502934187050e-01
2.215482552671155323e-03,1.036875651782353858e+00
1.465078141521240556e-03,1.641750522376360655e+00
4.096246104249827305e-04,3.327587028717260420e-01
-8.333239799699087864e-04,3.104904096024178606e-01
-2.169200395977211992e-03,3.651446287629713794e-01
-2.319337485233280514e-03,-8.090986588825858083e-01
-1.250548376878332776e-03,1.609621882083072109e+01
-3.499288929819862736e-03,-3.660341768364235859e-01
-1.157931057539521389e-03,-4.599091240553478399e-01
8.674695046981800294e-05,3.149051045251265446e-01
-1.468273466479659778e-03,-1.466647875883185514e-02
-5.724578422561271696e-03,2.122500276051824564e+00
-1.217522118633427262e-03,-2.982816564831537454e-01
3.222943289587614120e-03,-8.322214115577588611e-01
-1.526713576102881401e-03,2.284275548753953930e-02
3.163427857797174777e-03,2.373016828685359236e-01
-1.162419010847506309e-03,7.093193494854842518e-01
-5.124423405594985678e-04,-8.713073290427498785e-01
2.306668297827176983e-03,7.442139518167115719e-01
1.389183799850511342e-03,-8.438377680823085925e-01
1.190477644170229534e-04,5.985926329334970042e+00
-2.675711044262141583e-03,-7.322708008770387744e-01
9.352820620851453551e-04,5.639300211677976904e+00
6.086766854920973822e-04,9.020179712792026905e-01
-1.051524839587613161e-04,-6.251483602375785820e-01
1.973615597038318268e-03,2.790188082391568680e-01
-2.923307654812450345e-03,-4.679006759090257872e-01
-1.543321863671968204e-03,7.759283528114792050e-01
-9.768372490298120835e-05,-1.631661537095512038e-01
3.034501544055545619e-04,-5.577257469838972082e-01
-1.788090866345167472e-03,3.283065747951587898e+00
-1.554759937102755596e-03,-3.522247743026661326e-01
-1.013097539208509786e-03,-6.316553211649797439e-02
3.249482438125529064e-03,-1.690009948000016082e-01
1.786502218008686766e-03,1.603429784076359388e+00
-4.861459907234928941e-03,1.419325052926175390e+00
-1.901656785928569019e-03,-5.841722759246982255e-01
1.029668962142107815e-03,-5.821192116911951819e-01
7.732916713907499141e-04,-1.942427626247951455e-01
-2.143341631467590019e-03,1.370959733616938347e+00
-7.342583115511971698e-04,2.527086297602747500e+00
-4.378394150782083730e-03,1.504178974220045095e-01
-6.775894205060743957e-06,-5.212702794932450034e-01
4.183081893026962877e-04,-4.639716462656741369e-02
-2.480850320468468324e-03,-5.412363209848947143e-01
-1.738847346545509482e-03,2.927816886833694565e-01
3.121152322712524539e-03,2.744158460724034909e-01
-1.209554227910945162e-03,-3.484696383860582669e-01
-2.457164939870399298e-05,-2.017939909605461490e-01
7.453291733144840536e-04,-1.584664618337622843e-01
5.244726748310969298e-04,-4.440944351220214026e-01
-2.012853644398066965e-04,-1.238057995352388474e-01
5.541963498830992582e-03,4.781929927009455628e-01
1.325105280638802377e-03,7.832690462371082185e-03
2.617306333392013448e-03,1.211265340029382270e-01
1.312189294016868804e-04,1.499356798460607321e+00
1.908455412407906906e-04,-6.972344537809888054e-01
3.420733635959539933e-04,2.199387228339410250e+00
-5.816106140814856877e-03,-3.848911971312868330e-01
9.763307723716128190e-04,6.003258182698406609e-01
5.021770031345704731e-03,5.352587386541756143e-01
-1.795800723627433973e-03,-9.178304125482746878e-01
-1.544812088239614842e-03,1.726630426524001560e+00
-1.712949192042236782e-03,-7.850586254511171536e-01
-1.311075357377189127e-03,1.679212801572051550e+00
-1.175678402804658648e-03,2.564013609081098877e-01
1.553915065017774481e-03,1.775283905064743095e+00
-2.334037719793242548e-03,-5.072492047066831100e-01
-5.183021632773234097e-04,2.595254321501190287e+00
1.156506699620903815e-03,-9.533420267547770832e-01
1.602152104487684914e-03,3.450766618959500764e+00
7.265112072861968848e-04,-7.127464548442767889e-01
1.330868478425649166e-03,1.242083295609000970e+01
-7.115074631188016932e-05,-9.381751892334454501e-01
-1.733387098517851074e-03,9.382482788921418404e+00
1.324844713056342639e-03,-2.021465780695209657e-01
-1.305753890713673600e-03,-6.849381509513406963e-01
-1.089567213771244357e-04,9.280426688006520042e-01
2.665228756408260635e-03,-4.650221243587747133e-01
-3.579829747906441615e-04,1.370756128027457166e+00
6.436263671264941429e-04,-6.807473049007959354e-01
5.445301980944259462e-04,-2.879215774403719452e-01
1.118256918960146241e-03,4.658898532261416259e-01
1.338243594541858048e-03,1.272066857338819856e+00
-2.012946985136046790e-04,-5.468430722966124286e-03
-1.109245992066434016e-03,5.712161549423125928e-01
1.283940807291017797e-03,-6.664480304345660189e-01
6.906718478066564367e-05,-9.764268199382956093e-01
6.705717158993806980e-04,2.243550846047742964e-01
-6.270864918738228199e-04,6.578228056838713655e+01
-4.692525669722412635e-04,-7.800341460923139181e-01
2.356732274131501190e-03,5.245080730419703352e-01
-3.475225994509925989e-04,9.226528404626141988e-01
-1.089226286767582333e-03,2.812473499636687801e+00
4.975340866220610836e-04,-2.110952999917918918e-02
2.824566289752702985e-04,-7.994344830184539896e-01
-4.259719106220255166e-04,8.356784763450335163e+00
3.392431625666061500e-04,-9.446797228054569784e-01
7.273323660191118748e-06,4.128084835466529157e+00
3.364053577913268984e-03,1.917911048587253697e+00
2.415371733210393800e-04,-7.844258121055528443e-01
2.690639144535546495e-04,-7.326916174393685033e-01
-4.075677193367509819e-04,3.155904397318029631e+00
