Time,bitfinex,bitstamp,cex.io,coinbase,gemini,hitbtc,itbit,kraken,others,therocktrading
2017-11-15 10:00:00 UTC,6863.914142,6929.704589,7103.535044,6943.610042,6944.236667,6867.579037,6929.120526,6944.431298,6885.361451,6961.185
2017-11-15 11:00:00 UTC,6948.220008,7032.108226,7199.323125,7049.883302,7051.069012,6950.207427,7042.353871,7004.616918,6943.859185,6977.845
2017-11-15 12:00:00 UTC,7063.191572,7156.626296,7330.041591,7180.40576,7172.152918,7071.342868,7168.196931,7152.39161,7059.456368,7169.666667
2017-11-15 13:00:00 UTC,7075.857698,7162.479903,7363.136508,7187.049116,7183.616892,7090.859223,7192.407917,7156.688926,7085.481776,7178.357143
2017-11-15 14:00:00 UTC,7113.953528,7218.539031,7373.500861,7221.199998,7203.304507,7114.912593,7206.8825,7193.723899,7141.197114,7214.34
2017-11-15 15:00:00 UTC,7192.137875,7242.358559,7406.14998,7229.267935,7216.153902,7200.968418,7222.161721,7249.280264,7166.853388,7232.338
2017-11-15 16:00:00 UTC,7148.201798,7174.596268,7398.463559,7184.116299,7176.806711,7166.266036,7172.879966,7220.123765,7149.166615,7261.99
2017-11-15 17:00:00 UTC,7158.413426,7182.395852,7395.585434,7185.075038,7181.970922,7159.20661,7179.269614,7218.583566,7136.18962,7194.063333
2017-11-15 18:00:00 UTC,7116.05863,7147.167764,7342.734697,7154.612588,7155.119598,7123.704087,7146.361376,7207.989286,7094.541893,7176.335
2017-11-15 19:00:00 UTC,7172.59271,7198.659184,7373.180295,7201.113386,7188.285822,7166.381224,7184.533728,7201.568552,7146.667329,7176.22
2017-11-15 20:00:00 UTC,7257.44771,7284.26855,7449.90422,7280.457884,7282.726105,7247.105243,7270.603625,7248.901544,7185.245298,7294.785
2017-11-15 21:00:00 UTC,7250.425481,7270.171243,7460.94587,7275.048847,7273.053073,7253.414239,7264.399611,7249.680202,7184.41382,
2017-11-15 22:00:00 UTC,7240.676793,7267.091202,7461.605653,7288.095024,7277.498159,7231.960828,7264.274881,7249.324774,7148.248474,
2017-11-15 23:00:00 UTC,7218.815911,7246.921836,7459.032668,7251.883131,7246.021576,7215.509176,7237.294214,7221.982051,7145.627986,
2017-11-16 00:00:00 UTC,7227.882986,7251.444869,7461.20584,7260.857981,7254.737391,7229.769053,7248.437897,7249.403283,7111.125333,7416.45
2017-11-16 01:00:00 UTC,7140.086405,7168.8216,7396.648607,7176.144375,7171.910823,7133.294904,7162.396489,7157.487787,7131.465668,7289.77
2017-11-16 02:00:00 UTC,7151.232911,7164.052243,7395.743374,7175.496573,7169.675234,7152.081563,7164.074658,7156.74179,7109.762976,
2017-11-16 03:00:00 UTC,7192.024861,7204.0825,7437.065402,7205.654377,7207.461548,7180.534394,7205.22913,7182.362334,7117.193013,
2017-11-16 04:00:00 UTC,7215.099454,7225.1475,7450.504942,7226.933853,7226.790523,7214.693209,7220.51,7198.288432,7153.247378,
2017-11-16 05:00:00 UTC,7192.091911,7199.753612,7428.727878,7208.551803,7210.471953,7196.984386,7198.790348,7198.203471,7136.671439,
2017-11-16 06:00:00 UTC,7240.953165,7257.423597,7480.729962,7246.522658,7247.081612,7232.897373,7251.705566,7229.345981,7125.208307,7368.686667
2017-11-16 07:00:00 UTC,7336.793903,7341.480146,7584.705823,7323.096392,7336.067303,7316.338449,7330.498795,7266.561929,7136.351123,7299.097857
2017-11-16 08:00:00 UTC,7398.968143,7396.427681,7684.548546,7386.357122,7400.305293,7395.483184,7396.453455,7332.425074,7317.859198,7386.59
2017-11-16 09:00:00 UTC,7439.879531,7446.710213,7732.771217,7435.744831,7457.747,7441.772035,7443.054592,7386.151683,7355.836852,7413.025
2017-11-16 10:00:00 UTC,7489.274293,7488.777026,7755.394146,7480.039531,7511.766727,7476.696561,7497.840735,7431.944454,7398.841962,7497.94
2017-11-16 11:00:00 UTC,7432.92441,7441.057228,7681.877384,7441.100921,7455.84,7433.86579,7453.36127,7432.719414,7359.966284,7450.534
2017-11-16 12:00:00 UTC,7455.790983,7454.874027,7698.513584,7449.473392,7472.62514,7457.126534,7466.848158,7443.113452,7389.091159,7439.66
2017-11-16 13:00:00 UTC,7406.368333,7414.398747,7632.520867,7413.829241,7441.517046,7398.024675,7421.610357,7409.404482,7344.727364,7475.032308
2017-11-16 14:00:00 UTC,7436.505231,7443.600982,7679.526803,7437.586031,7455.798392,7433.291837,7439.080321,7406.935773,7321.971888,7424.9748
2017-11-16 15:00:00 UTC,7476.09447,7479.76216,7695.690369,7471.270457,7478.670245,7471.792917,7477.90413,7438.66918,7322.76628,7466.934286
2017-11-16 16:00:00 UTC,7449.062415,7456.381809,7686.84607,7456.423707,7455.792334,7441.280201,7450.792381,7436.141967,7385.076945,7451.258889
2017-11-16 17:00:00 UTC,7613.341647,7592.804374,7779.117564,7582.815872,7582.135004,7570.505552,7588.65097,7473.509264,7462.22792,7507.713684
2017-11-16 18:00:00 UTC,7726.613695,7736.204853,7862.710746,7733.046362,7731.979923,7775.52868,7725.316522,7611.681236,7542.32773,7750.488
2017-11-16 19:00:00 UTC,7749.067404,7752.814919,7907.472015,7754.439213,7757.276522,7742.023503,7758.81625,7714.159498,7568.475292,7772.909231
2017-11-16 20:00:00 UTC,7729.576579,7726.97224,7864.072238,7724.93208,7730.686241,7728.437961,7727.027722,7665.42017,7562.98164,7704.826875
2017-11-16 21:00:00 UTC,7853.022434,7832.165918,7947.077785,7832.223128,7830.427159,7826.341941,7808.508636,7703.931393,7633.545428,7754.634286
2017-11-16 22:00:00 UTC,7856.477804,7848.941963,7960.386689,7837.153343,7852.031547,7803.233721,7851.179473,7715.888293,7702.508679,7896.533182
2017-11-16 23:00:00 UTC,7849.159858,7841.852755,7950.205404,7829.876645,7843.694737,7855.938939,7835.955788,7720.052132,7659.904208,7807.401667
2017-11-17 00:00:00 UTC,7948.450286,7927.105677,8015.651054,7920.722613,7931.604756,7936.921045,7920.856707,7798.170299,7702.234265,7963.285
2017-11-17 01:00:00 UTC,7957.844689,7937.74011,8026.514933,7945.752541,7955.623063,7957.519357,7934.13882,7894.582773,7786.783859,7988.045
2017-11-17 02:00:00 UTC,7858.47534,7852.992972,7977.683021,7858.144225,7864.009886,7859.526783,7869.460994,7833.504104,7700.428946,7837.064706
2017-11-17 03:00:00 UTC,7960.366158,7935.248459,8078.229437,7943.167405,7947.434628,7952.785254,7944.885276,7900.293157,7734.49347,7904.051667
2017-11-17 04:00:00 UTC,7908.693541,7900.5848,8042.309972,7913.378863,7913.355694,7908.425291,7908.519342,7885.95018,7683.30974,7903.755
2017-11-17 05:00:00 UTC,7874.962522,7881.241817,8013.559068,7876.538476,7856.267079,7887.873417,7887.361485,7869.850284,7729.094819,7880.461667
2017-11-17 06:00:00 UTC,7884.770885,7877.855792,7997.407876,7891.798642,7883.850548,7887.015337,7879.13,7868.127015,7747.673834,7888.01
2017-11-17 07:00:00 UTC,7678.510625,7678.691717,7825.825084,7711.720153,7701.204719,7678.065656,7680.705351,7722.879796,7541.252762,7676.87
2017-11-17 08:00:00 UTC,7662.7219,7653.493625,7818.71554,7678.061545,7668.408622,7661.570713,7612.076423,7638.954844,7553.043516,7677.145294
2017-11-17 09:00:00 UTC,7764.261662,7754.314846,7922.644492,7775.232584,7766.619374,7764.335105,7772.783165,7758.452105,7659.633617,7762.44
2017-11-17 10:00:00 UTC,7834.577106,7807.981166,7943.542178,7823.056975,7820.829362,7821.305419,7825.10475,7801.934733,7732.05054,7815.341667
2017-11-17 11:00:00 UTC,7850.897582,7848.599422,7962.340279,7860.634996,7848.605678,7841.580094,7854.193,7861.209218,7730.395549,7855.627143
2017-11-17 12:00:00 UTC,7820.245402,7843.495005,7954.002986,7841.081452,7843.541397,7836.704433,7907.902742,7840.758333,7698.780644,7850.556667
2017-11-17 13:00:00 UTC,7812.151107,7829.392612,7927.454484,7826.985088,7827.752752,7809.847338,7838.646302,7806.824358,7717.119399,7803.292727
2017-11-17 14:00:00 UTC,7857.507218,7871.692495,7957.728073,7877.514273,7871.895894,7846.271998,7869.984162,7844.756908,7741.66784,7850.7
2017-11-17 15:00:00 UTC,7939.704177,7947.733415,8005.489189,7940.123701,7953.72411,7925.534924,7951.373446,7922.788032,7793.6124,7946.57
2017-11-17 16:00:00 UTC,7901.121783,7912.707407,7994.50008,7917.290211,7929.966022,7899.278618,7917.767803,7897.627361,7772.059002,7917.198
2017-11-17 17:00:00 UTC,7827.486783,7827.499143,7940.554767,7857.799069,7860.820943,7830.011122,7845.856682,7824.591328,7731.462805,7887.355556
2017-11-17 18:00:00 UTC,7829.173765,7830.299126,7947.565531,7845.971918,7849.075261,7815.334514,7837.167486,7833.245629,7713.193422,7833.66
2017-11-17 19:00:00 UTC,7809.049208,7800.26322,7925.928668,7815.140111,7815.132117,7794.592705,7809.832696,7807.761228,7671.873232,7819.24
2017-11-17 20:00:00 UTC,7729.340349,7716.91816,7858.984048,7730.753197,7724.421859,7731.917672,7720.532937,7738.342826,7618.379724,7686.231667
2017-11-17 21:00:00 UTC,7658.528032,7654.656119,7819.408341,7657.446706,7660.108846,7651.288759,7662.172383,7671.534103,7595.899147,7616.948889
2017-11-17 22:00:00 UTC,7759.916637,7747.003759,7902.742049,7746.977816,7753.184855,7751.088807,7750.901782,7762.769765,7657.605322,7739.234
2017-11-17 23:00:00 UTC,7721.332851,7710.268232,7878.250713,7734.887954,7725.076129,7719.034013,7723.723262,7732.343091,7611.531129,7729.65125
2017-11-18 00:00:00 UTC,7597.534598,7599.90809,7797.128099,7636.225976,7611.67945,7594.579105,7612.503894,7614.923942,7513.518068,7607.874286
2017-11-18 01:00:00 UTC,7546.253534,7549.411066,7782.681404,7601.219125,7584.601518,7558.522188,7575.477033,7575.630681,7503.997724,7574.464
2017-11-18 02:00:00 UTC,7463.300052,7482.985613,7720.99734,7524.805648,7502.15162,7468.458272,7482.457758,7490.716197,7404.124841,7510.001429
2017-11-18 03:00:00 UTC,7560.370849,7571.80447,7798.99883,7620.349593,7573.640011,7554.795274,7598.76922,7602.284534,7494.059167,7553.525714
2017-11-18 04:00:00 UTC,7621.848331,7620.62323,7826.641295,7696.581783,7626.032884,7613.05479,7671.010291,7631.839213,7540.274495,7652.277273
2017-11-18 05:00:00 UTC,7669.910422,7688.789754,7854.921589,7740.889287,7705.874366,7675.133528,7686.72234,7701.45295,7644.40367,
2017-11-18 06:00:00 UTC,7610.393836,7649.496312,7804.105597,7684.140854,7669.051986,7608.787704,7642.555362,7652.699616,7545.515841,7651.622105
2017-11-18 07:00:00 UTC,7627.224203,7671.534372,7803.559865,7697.28741,7667.458772,7626.870498,7641.868219,7647.686928,7546.640531,7623.433333
2017-11-18 08:00:00 UTC,7734.327975,7762.836576,7884.988898,7777.741639,7803.016128,7743.1737,7741.993567,7754.542612,7644.399375,7745.462
2017-11-18 09:00:00 UTC,7744.68993,7787.663884,7882.815006,7788.419024,7795.235906,7747.37928,7768.181152,7766.028673,7629.256466,7787.19
2017-11-18 10:00:00 UTC,7710.57127,7751.569073,7843.737893,7755.103612,7769.633689,7710.622918,7733.394904,7730.637284,7642.699678,7730.4425
2017-11-18 11:00:00 UTC,7724.200061,7747.990847,7843.213465,7742.958512,7756.757394,7710.077907,7726.285479,7714.179058,7618.027706,7725.97
2017-11-18 12:00:00 UTC,7721.377204,7731.646399,7844.739247,7732.661549,7741.996369,7721.288415,7734.555823,7737.693192,7649.001323,7741.36
2017-11-18 13:00:00 UTC,7680.918348,7688.004259,7804.679551,7699.844321,7717.445826,7679.623532,7713.006496,7702.585176,7576.355508,7710.9
2017-11-18 14:00:00 UTC,7679.5264,7678.458409,7796.520932,7692.61141,7695.10305,7683.04585,7670.887018,7689.701699,7606.251433,
2017-11-18 15:00:00 UTC,7672.02805,7665.090319,7792.288309,7677.9367,7676.676503,7676.565256,7659.493425,7692.689344,7580.861057,7631.14875
2017-11-18 16:00:00 UTC,7660.040053,7668.209181,7804.148326,7674.090287,7677.683457,7657.503841,7658.33043,7683.277311,7573.293494,7676.1575
2017-11-18 17:00:00 UTC,7700.228917,7712.728399,7827.708059,7708.848967,7711.092778,7691.906838,7695.147143,7720.088115,7614.604009,7704.075
2017-11-18 18:00:00 UTC,7753.3089,7756.237529,7849.903813,7751.971964,7761.86549,7746.086217,7733.956,7764.539423,7631.40972,7745.5875
2017-11-18 19:00:00 UTC,7746.079416,7746.932945,7850.623006,7754.171961,7751.687735,7735.743171,7734.397881,7749.543651,7617.012348,7733.02
2017-11-18 20:00:00 UTC,7741.342184,7744.646435,7838.157648,7760.623636,7754.257855,7736.946275,7744.265238,7745.713613,7614.580823,7736.51
2017-11-18 21:00:00 UTC,7827.110509,7819.531321,7869.02503,7813.186748,7812.331503,7818.810666,7801.108794,7808.136874,7623.658198,7791.038
2017-11-18 22:00:00 UTC,7808.470817,7807.716985,7870.892747,7815.954345,7818.816764,7805.592797,7804.595436,7795.475485,7601.739282,7815.713333
2017-11-18 23:00:00 UTC,7797.629725,7799.16317,7855.331049,7804.162389,7803.297307,7792.874529,7802.107211,7795.3593,7595.277338,
2017-11-19 00:00:00 UTC,7761.240398,7765.059777,7829.500501,7768.937299,7764.262299,7765.545938,7773.323947,7764.648878,7632.038792,7785.1775
2017-11-19 01:00:00 UTC,7790.220716,7790.81688,7847.08466,7794.482052,7788.317174,7795.865268,7797.336061,7785.288921,7584.894917,7774.92
2017-11-19 02:00:00 UTC,7810.764106,7803.667284,7866.771464,7812.540304,7807.904797,7811.350011,7812.802286,7799.874571,7603.973403,7797.28
2017-11-19 03:00:00 UTC,7794.817335,7787.000032,7866.905856,7806.341059,7797.95,7801.559305,7803.727763,7793.802551,7617.608177,
2017-11-19 04:00:00 UTC,7804.464547,7798.280203,7870.156159,7808.926387,7798.563886,7803.198027,7808.899649,7783.602941,7606.909895,
2017-11-19 05:00:00 UTC,7760.084052,7760.763987,7848.646358,7773.49748,7764.02473,7758.294242,7765.961228,7762.787234,7651.709822,7775.6
2017-11-19 06:00:00 UTC,7752.671386,7750.62957,7852.799249,7778.835604,7763.370084,7748.461519,7759.540357,7744.355084,7621.333063,7766.22
2017-11-19 07:00:00 UTC,7694.042275,7700.266416,7813.348141,7723.396501,7706.31074,7697.574604,7703.843802,7713.926563,7571.219149,7662.176667
2017-11-19 08:00:00 UTC,7713.085142,7710.873283,7810.415851,7722.288515,7713.630759,7718.146112,7709.622727,7705.656458,7607.003552,
2017-11-19 09:00:00 UTC,7768.437573,7771.891069,7855.774903,7766.219879,7766.842151,7775.917094,7773.0475,7737.513043,7655.61119,7732.725
2017-11-19 10:00:00 UTC,7773.265317,7778.306685,7868.193695,7767.93154,7778.069167,7772.843654,7771.467143,7748.237612,7615.4363,7761.9075
2017-11-19 11:00:00 UTC,7766.016911,7755.23051,7863.386682,7759.087645,7748.178761,7771.012563,7745.317273,7743.256204,7618.830665,7905.3525
2017-11-19 12:00:00 UTC,7732.363648,7724.833589,7847.423399,7738.388711,7724.457309,7740.038313,7728.654,7712.07033,7619.500151,7731.71
2017-11-19 13:00:00 UTC,7755.629731,7746.790666,7849.564451,7761.319672,7747.784243,7749.981153,7747.762439,7713.194863,7603.048764,7732.763333
2017-11-19 14:00:00 UTC,7787.360402,7784.810134,7865.121014,7791.738916,7792.713064,7790.019685,7785.293542,7757.117059,7660.248613,7772.555
2017-11-19 15:00:00 UTC,7756.590955,7732.29282,7852.642542,7764.451439,7751.587465,7758.459382,7745.117415,7751.070205,7598.355603,7752.1
2017-11-19 16:00:00 UTC,7788.449917,7747.096094,7873.011144,7778.19044,7773.435847,7773.35214,7767.094337,7768.44264,7619.095996,7750.13
2017-11-19 17:00:00 UTC,7912.009408,7878.221103,7946.009274,7882.868228,7900.622349,7878.41068,7868.709811,7830.502587,7684.883206,7835.658571
2017-11-19 18:00:00 UTC,8036.908406,7990.937624,7996.254432,8011.266857,8018.201025,8025.808117,8006.032043,7949.104954,7770.400417,7983.543846
2017-11-19 19:00:00 UTC,8018.351116,7975.428414,7998.183942,8007.07159,8010.140726,8019.845913,8010.56547,7939.258056,7754.127538,
2017-11-19 20:00:00 UTC,8091.133441,8052.473138,8073.417209,8069.568764,8071.476653,8083.665558,8062.719403,7992.431008,7811.657566,8045.685
2017-11-19 21:00:00 UTC,8058.734774,8026.389112,8052.794253,8056.138591,8055.573774,8063.222459,8043.495128,7988.205775,7794.522774,8139.65
2017-11-19 22:00:00 UTC,8004.818458,7978.156056,8023.306168,8009.358844,8007.600642,8005.149296,7997.776196,7970.478298,7765.199106,7981.988333
2017-11-19 23:00:00 UTC,8029.007854,8003.180493,8028.566418,8017.833225,8028.243186,8029.379237,8002.633176,7983.669884,7780.165564,7990.4675
2017-11-20 00:00:00 UTC,8051.291958,8019.846788,8049.395753,8041.029822,8043.047675,8053.088344,8037.867979,7997.73494,7788.319324,8019.36
2017-11-20 01:00:00 UTC,8036.103214,8002.701542,8066.064542,8046.211656,8034.348245,8041.645381,8029.444474,8004.397856,7791.503887,
2017-11-20 02:00:00 UTC,7997.991156,7974.295008,8051.170724,8011.187306,8003.949426,8004.156942,7999.086795,7970.152288,7799.035293,8005.68
2017-11-20 03:00:00 UTC,7963.984737,7924.490515,8024.843014,7982.673939,7967.518872,7980.910171,7965.455797,7942.696366,7795.801107,7969.56
2017-11-20 04:00:00 UTC,7993.899646,7931.877167,8032.872481,8002.160789,7989.305507,8003.895896,7983.10431,7953.091365,7791.28401,7964.866667
2017-11-20 05:00:00 UTC,7999.337962,7950.415266,8034.53777,8009.61854,7997.824217,7998.889078,8002.736216,7962.110985,7779.948055,
2017-11-20 06:00:00 UTC,7995.718557,7953.103414,8040.816427,8005.262699,7994.321847,7994.490243,8000.423514,7972.838292,7813.484537,7960.474545
2017-11-20 07:00:00 UTC,8035.620343,7975.681205,8057.146023,8028.375758,8021.092982,8030.170573,8023.567059,8006.672991,7812.477071,8005.89
2017-11-20 08:00:00 UTC,8055.584377,7998.702807,8068.102614,8046.881523,8035.129108,8052.319789,8048.139464,8007.901609,7828.752753,8017.295
2017-11-20 09:00:00 UTC,8054.014642,7992.719281,8031.452681,8054.470709,8047.081933,8052.999836,8044.8675,8019.879599,7833.625033,
2017-11-20 10:00:00 UTC,8042.364604,7987.083081,8047.442171,8044.628928,8030.770327,8035.418155,8033.68625,7996.430684,7832.306908,8001.31
2017-11-20 11:00:00 UTC,8065.978379,8018.751374,8079.548185,8059.878138,8044.906527,8053.206324,8055.998,8036.275186,7845.000401,8053.21
2017-11-20 12:00:00 UTC,8129.176401,8103.848818,8113.567506,8113.17477,8105.236009,8130.815027,8121.721124,8099.960345,7908.745849,8137.6
2017-11-20 13:00:00 UTC,8167.295057,8139.595517,8155.677989,8158.274646,8151.4243,8172.849798,8153.099364,8142.586634,7942.158266,8216.297222
2017-11-20 14:00:00 UTC,8225.570606,8186.808053,8197.541932,8218.678812,8212.585294,8219.854449,8198.122197,8166.523529,7984.909956,8182.427368
2017-11-20 15:00:00 UTC,8217.182589,8195.622988,8216.066282,8220.610332,8220.796951,8218.732456,8187.010206,8182.8391,7983.399166,8295.801667
2017-11-20 16:00:00 UTC,8233.210182,8221.819923,8250.330458,8239.044299,8249.293657,8231.487159,8210.59966,8212.013957,8004.363294,8220.616667
2017-11-20 17:00:00 UTC,8266.429307,8239.755082,8245.88391,8270.097412,8274.463093,8274.255685,8224.347194,8248.342271,8017.141542,8239.462
2017-11-20 18:00:00 UTC,8220.879561,8205.243628,8232.939265,8236.730855,8225.029201,8227.959358,8206.380909,8207.188441,7989.839473,8221.8225
2017-11-20 19:00:00 UTC,8230.38205,8217.202906,8248.805634,8224.805102,8225.534396,8233.683437,8197.952,8188.369178,7987.468051,8233.866667
2017-11-20 20:00:00 UTC,8216.975512,8199.961932,8238.898961,8216.716176,8210.078152,8230.116336,8198.09622,8199.518244,7991.571461,
2017-11-20 21:00:00 UTC,8250.381065,8208.776005,8251.882962,8251.557913,8241.88668,8251.807525,8220.925704,8214.661343,8002.321039,8250.23375
2017-11-20 22:00:00 UTC,8274.528981,8237.503712,8266.225395,8269.725291,8264.389738,8281.288831,8245.705915,8230.785259,8016.430484,8263.460909
2017-11-20 23:00:00 UTC,8282.71999,8244.767581,8285.071346,8282.221481,8285.427684,8270.704111,8259.502,8234.110304,8016.893589,
2017-11-21 00:00:00 UTC,8247.703111,8207.878769,8257.002631,8257.988185,8256.102225,8255.665633,8239.644725,8206.415331,7993.007816,8224.57
2017-11-21 01:00:00 UTC,8268.031498,8215.320452,8266.600201,8265.530842,8266.35936,8274.958969,8253.144059,8222.941211,7999.266388,
2017-11-21 02:00:00 UTC,8151.90545,8100.333514,8186.268705,8168.510052,8152.586432,8177.838006,8139.83786,8139.585,7946.539822,8146.574167
2017-11-21 03:00:00 UTC,7941.842414,7896.205067,8056.592858,7960.081298,7948.005511,7944.40353,7952.159857,7980.509091,7869.399686,7928.238
2017-11-21 04:00:00 UTC,7912.378673,7884.395489,8050.101904,7923.086952,7921.01521,7924.171482,7904.173863,7900.876789,7828.800615,7870.860769
2017-11-21 05:00:00 UTC,7991.001198,7972.659652,8120.278495,8000.747687,7985.091395,7984.517701,7970.722756,7959.813927,7899.063725,7905.872857
2017-11-21 06:00:00 UTC,8096.217566,8073.970016,8187.411761,8104.570256,8102.488293,8092.353819,8092.245054,8098.614854,7950.544335,8047.93
2017-11-21 07:00:00 UTC,8128.842155,8080.360618,8198.133768,8122.710328,8120.509851,8116.102058,8101.041889,8109.533508,7954.909963,8096.125
2017-11-21 08:00:00 UTC,8201.068195,8169.857916,8244.354748,8197.909534,8190.0966,8188.845543,8194.520194,8179.835874,7998.908114,8184.31
2017-11-21 09:00:00 UTC,8180.638849,8172.053018,8240.43101,8192.92681,8184.56073,8173.439255,8184.013571,8160.106615,7981.387389,8172.86
2017-11-21 10:00:00 UTC,8192.813962,8176.988106,8235.957021,8203.726232,8191.336731,8168.500633,8189.907692,8181.797966,8003.110928,8191.037143
2017-11-21 11:00:00 UTC,8202.282759,8185.105062,8235.081413,8206.592268,8200.20236,8177.236943,8197.482308,8182.00123,7996.155998,8202.223333
2017-11-21 12:00:00 UTC,8237.680998,8222.655294,8246.769894,8239.459505,8230.641667,8213.099908,8236.777143,8210.987386,8015.835504,
2017-11-21 13:00:00 UTC,8226.522297,8215.574238,8250.361593,8231.468628,8224.622245,8221.386555,8226.642759,8200.095601,8015.658261,
2017-11-21 14:00:00 UTC,8297.140459,8287.952559,8287.376435,8274.726253,8263.204727,8257.896029,8291.753548,8230.130635,8028.669752,8213.895
2017-11-21 15:00:00 UTC,8351.187187,8326.426268,8346.44722,8345.382885,8336.244844,8316.512978,8334.434323,8327.089011,8159.352764,8311.86
2017-11-21 16:00:00 UTC,8315.307151,8308.965688,8311.349102,8315.460112,8311.463544,8298.236351,8305.971504,8320.44513,8153.520065,8317.97
2017-11-21 17:00:00 UTC,8300.396753,8296.742086,8295.47741,8306.170783,8299.603465,8290.442303,8295.8775,8293.941275,8127.839685,8225.302
2017-11-21 18:00:00 UTC,8274.252143,8277.755318,8293.223965,8292.476314,8291.210357,8282.187004,8296.501124,8271.674771,8139.768503,8270.365
2017-11-21 19:00:00 UTC,8184.314427,8135.524278,8195.90159,8183.724157,8146.376903,8147.421813,8117.526401,8192.668703,8078.484559,8188.365
2017-11-21 20:00:00 UTC,8163.88523,8140.323351,8221.555003,8164.251757,8157.395292,8145.732423,8123.207866,8138.272307,7994.819496,8087.55
2017-11-21 21:00:00 UTC,8179.23761,8178.860552,8246.634955,8214.831883,8205.146776,8177.148815,8171.015952,8189.515351,7991.383911,
2017-11-21 22:00:00 UTC,8056.879526,8043.26759,8184.985073,8081.465108,8081.404217,8079.316849,8063.211303,8098.27175,7941.754196,8000.003333
2017-11-21 23:00:00 UTC,8070.489157,8062.38806,8197.168546,8095.000505,8085.537925,8066.749837,8065.711737,8083.205029,8026.867713,8000.058889
2017-11-22 00:00:00 UTC,8136.468579,8117.828324,8212.621786,8156.725571,8159.248389,8133.578373,8113.623873,8144.817303,8036.278321,8067.135
2017-11-22 01:00:00 UTC,8109.321629,8109.808937,8208.483037,8139.407336,8138.615964,8119.521017,8103.427989,8131.985202,8044.326131,8079.365556
2017-11-22 02:00:00 UTC,8141.344901,8145.681484,8253.768273,8163.431784,8165.27647,8149.089903,8106.812277,8172.33049,8000,8157.993333
2017-11-22 03:00:00 UTC,8155.643071,8155.591422,8250.638263,8184.037796,8179.709292,8162.397808,8109.688434,8177.381463,8042.775265,8117.978889
2017-11-22 04:00:00 UTC,8138.615074,8129.044598,8242.99999,8162.146169,8156.589197,8154.434705,8102.829776,8148.890191,8021.29445,8097.773636
2017-11-22 05:00:00 UTC,8153.513431,8137.993498,8247.510398,8171.870918,8161.504728,8164.20104,8109.982986,8171.877901,7972.44155,8164.57
2017-11-22 06:00:00 UTC,8148.997615,8142.549682,8261.529857,8183.834189,8182.669884,8170.196232,8109.998571,8168.231081,8033.823489,8158.79
2017-11-22 07:00:00 UTC,8211.190841,8204.753255,8291.069133,8236.610562,8224.392651,8219.192634,8200.63104,8214.657388,8061.741958,
2017-11-22 08:00:00 UTC,8268.385006,8268.6487,8320.073726,8274.993958,8271.821686,8266.533016,8224.978218,8271.96017,8127.905719,8256.02
2017-11-22 09:00:00 UTC,8266.59193,8275.279922,8316.275228,8275.224752,8274.850552,8270.19128,8224.373036,8277.94771,8096.266285,8264.77
2017-11-22 10:00:00 UTC,8288.594203,8280.135352,8332.209967,8287.505328,8285.60026,8288.38313,8226.935302,8284.186076,8131.283966,
2017-11-22 11:00:00 UTC,8285.756161,8291.492507,8341.212763,8291.298861,8285.919078,8294.955284,8255.217829,8290.649541,8169.923689,8231.62875
2017-11-22 12:00:00 UTC,8252.241512,8263.148984,8323.222306,8266.298708,8254.788076,8262.849495,8234.885362,8273.888235,8106.128532,8222.98
2017-11-22 13:00:00 UTC,8201.7643,8204.344759,8274.917137,8226.088166,8222.62726,8205.784711,8193.04911,8219.90129,8094.538117,8191.884167
2017-11-22 14:00:00 UTC,8168.61843,8178.551757,8249.12598,8185.758969,8185.653366,8161.151812,8164.74512,8180.715682,8082.867661,8198.98
2017-11-22 15:00:00 UTC,8225.855314,8216.103012,8306.2441,8232.248695,8234.281697,8223.849082,8211.30378,8242.861994,6546.027092,8239.7175
2017-11-22 16:00:00 UTC,8192.886795,8192.626673,8277.712557,8200.927745,8198.600133,8199.726325,8180.381596,8214.289918,8100.931845,8172.034444
2017-11-22 17:00:00 UTC,8165.984658,8166.078086,8270.549682,8179.404067,8180.232092,8148.818116,8163.608689,8190.617257,8131.544177,8164.236
2017-11-22 18:00:00 UTC,8116.479199,8113.259898,8252.347985,8134.196848,8129.645232,8108.179764,8113.681673,8152.234951,8028.683841,8102.286667
2017-11-22 19:00:00 UTC,8159.080704,8167.578436,8283.611424,8178.911937,8167.827966,8145.047582,8166.820574,8178.47301,8066.384828,8121.02
2017-11-22 20:00:00 UTC,8179.22943,8183.525789,8295.430946,8193.508921,8191.715975,8169.188452,8185.477918,8201.621408,8085.24596,8207.97
2017-11-22 21:00:00 UTC,8187.026976,8189.490216,8292.447497,8197.924345,8195.595329,8185.333057,8193.495371,8192.551047,8096.711886,8147.572222
2017-11-22 22:00:00 UTC,8242.668512,8246.076576,8305.602622,8247.030185,8249.406854,8223.799036,8245.531667,8233.620638,8124.175052,8235.93
2017-11-22 23:00:00 UTC,8248.163955,8248.893548,8307.025139,8257.763653,8248.624613,8240.256328,8250.605281,8269.029842,8142.433085,8194.963
2017-11-23 00:00:00 UTC,8241.030228,8246.317331,8313.509451,8254.114574,8256.734984,8228.203367,8254.080901,8258.762011,8095.955881,8234.106667
2017-11-23 01:00:00 UTC,8203.762175,8200.947598,8282.454873,8222.000672,8222.095835,8197.479618,8214.902451,8217.638031,8072.607992,8216.4
